,date,open,high,low,close,volume,candle_type,p_cnt,sw_cnt
322,2022-11-05,21137.6,21473.7,21071.1,21289.9,303983.372,up_bar,1,2
323,2022-11-06,21289.8,21355.8,20863.3,20900.0,277148.646,down_bar,0,-1
324,2022-11-07,20900.0,21062.6,20374.0,20578.6,554408.316,down_bar,0,-2
325,2022-11-08,20578.5,20685.0,16830.0,18534.0,2046476.313,down_bar,0,-3
326,2022-11-09,18533.9,18574.9,15462.6,15905.0,2065606.412,down_bar,0,-3
327,2022-11-10,15905.0,18230.0,15730.0,17588.0,1497093.602,,0,-3
328,2022-11-11,17588.0,17678.0,16343.0,17058.3,955344.602,,0,-3
329,2022-11-12,17058.4,17110.8,16623.8,16806.9,304455.717,,0,-3
330,2022-11-13,16806.9,16950.0,16210.3,16321.2,349742.836,down_bar,0,-3
331,2022-11-14,16321.3,17188.0,15805.5,16605.2,934392.484,outside_up_dn,0,-3
332,2022-11-15,16605.3,17127.2,16516.7,16888.3,649349.458,,0,-3
333,2022-11-16,16888.3,17007.4,16358.0,16650.6,537241.645,down_bar,0,-3
334,2022-11-17,16650.7,16741.7,16403.3,16682.1,408989.285,,0,-3
335,2022-11-18,16682.1,16984.4,16541.1,16689.7,388612.842,up_bar,1,1
336,2022-11-19,16689.7,16814.5,16543.8,16692.9,171822.915,,0,1
337,2022-11-20,16693.0,16743.9,16167.1,16272.6,327599.214,down_bar,0,-1
338,2022-11-21,16272.7,16304.3,15443.2,15773.0,790219.365,down_bar,0,-2
339,2022-11-22,15772.9,16309.0,15610.3,16220.6,579333.644,up_bar,1,1
340,2022-11-23,16220.5,16703.4,16155.5,16595.8,546714.91,up_bar,1,2
341,2022-11-24,16595.8,16800.0,16450.0,16592.4,351024.418,up_bar,1,3
342,2022-11-25,16592.5,16639.9,16331.7,16516.1,306560.116,down_bar,0,-1
343,2022-11-26,16516.2,16699.1,16369.1,16449.2,253401.659,up_bar,1,1
344,2022-11-27,16449.2,16594.2,16396.0,16422.6,189370.345,,0,1
345,2022-11-28,16422.5,16475.0,15984.1,16204.5,497137.869,down_bar,0,-1
346,2022-11-29,16204.6,16543.0,16088.0,16433.2,391410.854,up_bar,1,1
347,2022-11-30,16433.3,17248.3,16421.5,17153.3,620324.95,up_bar,1,2
348,2022-12-01,17153.4,17348.5,16851.2,16970.5,411051.309,up_bar,1,3
349,2022-12-02,16970.5,17096.3,16760.0,17083.0,335039.215,down_bar,0,-1
350,2022-12-03,17083.0,17160.0,16850.1,16879.5,185257.242,up_bar,1,1
351,2022-12-04,16879.5,17206.2,16874.1,17099.5,292090.868,up_bar,1,2
352,2022-12-05,17099.5,17430.0,16860.6,16958.3,519961.39,outside_dn_up,0,3
353,2022-12-06,16958.2,17100.0,16899.9,17078.6,321330.613,,0,3
354,2022-12-07,17078.7,17130.0,16655.0,16828.0,337778.925,outside_dn_up,0,3
355,2022-12-08,16828.0,17294.9,16710.4,17216.0,402157.335,up_bar,1,3
356,2022-12-09,17216.0,17365.4,17052.0,17122.0,290231.183,up_bar,1,3
357,2022-12-10,17122.0,17228.6,17081.0,17120.0,141895.207,,0,3
358,2022-12-11,17120.1,17265.0,17060.0,17077.3,171004.111,outside_dn_up,0,3
359,2022-12-12,17077.3,17237.9,16865.0,17200.0,335856.258,down_bar,0,-1
360,2022-12-13,17200.0,18100.0,17076.0,17777.1,596851.291,up_bar,1,1
361,2022-12-14,17777.1,18400.0,17659.4,17803.9,627511.699,up_bar,1,2
362,2022-12-15,17804.0,17849.5,17258.0,17351.8,437284.037,down_bar,0,-1
363,2022-12-16,17351.9,17528.0,16521.1,16624.1,622150.245,down_bar,0,-2
364,2022-12-17,16624.1,16790.0,16571.8,16768.0,248465.273,,0,-2
365,2022-12-18,16768.1,16872.0,16656.0,16730.3,185898.213,up_bar,1,1
366,2022-12-19,16730.4,16809.6,16210.0,16429.2,344728.552,down_bar,0,-1
367,2022-12-20,16429.2,17049.6,16390.3,16887.2,476171.098,up_bar,1,1
368,2022-12-21,16887.3,16924.2,16694.2,16819.6,227752.335,,0,1
369,2022-12-22,16819.7,16861.9,16556.1,16815.5,306610.961,down_bar,0,-1
370,2022-12-23,16815.5,16960.0,16690.0,16776.4,264553.42,up_bar,1,1
371,2022-12-24,16776.3,16859.9,16774.4,16828.9,82410.79,,0,1
372,2022-12-25,16829.0,16850.0,16700.0,16824.4,144075.843,down_bar,0,-1
373,2022-12-26,16824.5,16936.8,16781.1,16912.9,148128.699,up_bar,1,1
374,2022-12-27,16912.8,16968.0,16580.0,16698.2,262828.564,outside_dn_up,0,2
375,2022-12-28,16698.2,16778.3,16455.6,16539.0,344649.858,down_bar,0,-1
376,2022-12-29,16538.9,16659.0,16485.1,16630.3,208591.531,,0,-1
377,2022-12-30,16630.3,16666.6,16320.0,16601.2,295630.49,outside_dn_up,0,1
378,2022-12-31,16601.2,16640.0,16461.8,16537.6,134462.156,,0,1
379,2023-01-01,16537.5,16618.8,16488.0,16610.3,105502.965,,0,1
380,2023-01-02,16610.4,16799.0,16541.2,16666.0,215161.176,up_bar,1,2
381,2023-01-03,16665.9,16774.0,16600.3,16667.2,203070.205,,0,2
382,2023-01-04,16667.3,16984.6,16645.7,16842.1,349747.838,up_bar,1,3
383,2023-01-05,16842.2,16872.8,16740.4,16823.8,176369.347,,0,3
384,2023-01-06,16823.8,17030.0,16664.8,16943.8,316973.629,outside_up_dn,0,-1
385,2023-01-07,16943.9,16973.6,16900.1,16936.5,77973.105,,0,-1
386,2023-01-08,16936.5,17181.1,16905.0,17124.7,157717.318,up_bar,1,1
387,2023-01-09,17124.6,17387.8,17098.2,17169.7,400277.809,up_bar,1,2
388,2023-01-10,17169.6,17485.4,17140.4,17428.8,297320.371,up_bar,1,3
389,2023-01-11,17428.8,18013.2,17306.4,17935.7,386277.106,up_bar,1,3
390,2023-01-12,17935.6,19120.0,17902.4,18838.0,1040334.76,up_bar,1,3
391,2023-01-13,18838.1,19997.8,18711.0,19924.2,806807.832,up_bar,1,3
392,2023-01-14,19924.3,21544.0,19882.6,20962.8,1010666.683,up_bar,1,3
393,2023-01-15,20962.8,21073.8,20556.0,20882.7,428486.559,,0,3
394,2023-01-16,20882.7,21498.0,20606.6,21188.3,666148.201,up_bar,1,3
395,2023-01-17,21188.2,21640.0,20827.8,21130.9,547390.593,up_bar,1,3
396,2023-01-18,21130.8,21672.0,20386.0,20680.0,813785.517,outside_dn_up,0,3
397,2023-01-19,20680.1,21183.9,20659.9,21068.3,374733.617,,0,3
398,2023-01-20,21068.3,22750.0,20856.4,22661.1,723645.2,up_bar,1,3
399,2023-01-21,22661.0,23390.0,22422.0,22781.9,764681.1,up_bar,1,3
400,2023-01-22,22781.8,23080.2,22287.0,22704.6,482529.811,down_bar,0,-1
401,2023-01-23,22704.7,23193.1,22500.0,22913.1,525802.84,up_bar,1,1
402,2023-01-24,22913.3,23158.7,22450.0,22627.4,505615.816,down_bar,0,-1
403,2023-01-25,22627.5,23837.4,22310.5,23060.6,692786.607,outside_up_dn,0,-2
404,2023-01-26,23060.6,23278.7,22843.8,23001.9,427760.786,,0,-2
405,2023-01-27,23001.9,23500.0,22516.6,23068.0,509920.307,outside_up_dn,0,-3
406,2023-01-28,23068.1,23185.0,22870.8,23015.9,186400.943,,0,-3
407,2023-01-29,23016.0,23962.7,22961.5,23740.3,562028.231,up_bar,1,1
408,2023-01-30,23740.2,23804.6,22484.2,22819.9,572537.407,down_bar,0,-1
409,2023-01-31,22819.9,23330.0,22715.3,23119.4,403726.966,,0,-1
410,2023-02-01,23119.5,23852.4,22747.0,23730.0,571429.711,up_bar,1,1
411,2023-02-02,23730.1,24281.4,23365.0,23493.1,615740.338,up_bar,1,2
412,2023-02-03,23493.0,23719.9,23201.0,23424.7,470831.438,down_bar,0,-1
413,2023-02-04,23424.7,23591.4,23250.0,23322.6,197118.393,,0,-1
414,2023-02-05,23322.6,23436.0,22741.0,22929.2,356665.034,down_bar,0,-2
415,2023-02-06,22929.3,23159.4,22600.0,22757.7,417160.143,down_bar,0,-3
416,2023-02-07,22757.8,23368.6,22742.4,23234.1,447273.494,up_bar,1,1
417,2023-02-08,23234.1,23450.0,22662.9,22955.9,383465.481,outside_dn_up,0,2
418,2023-02-09,22955.9,23007.8,21684.7,21793.4,732295.35,down_bar,0,-1
419,2023-02-10,21793.3,21933.8,21405.0,21618.6,439986.497,down_bar,0,-2
420,2023-02-11,21618.6,21891.9,21594.4,21851.3,189249.667,,0,-2
421,2023-02-12,21851.2,22080.9,21618.0,21771.1,276787.093,up_bar,1,1
422,2023-02-13,21771.0,21888.0,21338.0,21766.2,511595.693,down_bar,0,-1
423,2023-02-14,21766.1,22320.0,21485.2,22187.4,598791.509,up_bar,1,1
424,2023-02-15,22187.4,24420.0,22038.5,24332.6,824676.471,up_bar,1,2
425,2023-02-16,24332.7,25290.0,23518.0,23526.6,959463.159,up_bar,1,3
426,2023-02-17,23526.6,25043.2,23350.0,24581.5,922717.148,down_bar,0,-1
427,2023-02-18,24581.3,24887.5,24430.6,24636.9,261555.556,,0,-1
428,2023-02-19,24636.8,25200.0,24179.4,24265.9,543506.628,outside_dn_up,0,1
429,2023-02-20,24265.9,25140.0,23827.0,24849.9,646401.072,down_bar,0,-1
430,2023-02-21,24849.9,25347.6,24150.0,24443.4,729290.575,up_bar,1,1
431,2023-02-22,24443.3,24468.5,23572.0,24171.3,730414.101,down_bar,0,-1
432,2023-02-23,24171.3,24588.0,23590.0,23928.8,751339.414,up_bar,1,1
433,2023-02-24,23928.7,24138.6,22800.0,23175.6,731577.942,down_bar,0,-1
434,2023-02-25,23175.5,23210.5,22700.0,23146.2,310795.648,down_bar,0,-2
435,2023-02-26,23146.2,23675.0,23050.0,23545.3,371395.056,up_bar,1,1
436,2023-02-27,23545.2,23888.0,23088.0,23480.0,576754.966,up_bar,1,2
437,2023-02-28,23480.0,23592.8,23010.0,23129.6,456919.838,down_bar,0,-1
438,2023-03-01,23129.7,24022.7,23008.4,23619.8,617250.311,outside_up_dn,0,-2
439,2023-03-02,23619.8,23790.5,23183.0,23457.1,419256.601,,0,-2
440,2023-03-03,23457.1,23468.5,21883.2,22342.8,608518.137,down_bar,0,-3
441,2023-03-04,22342.8,22400.0,22147.5,22335.7,175309.211,,0,-3
442,2023-03-05,22335.8,22650.0,22174.9,22419.4,282261.745,up_bar,1,1
443,2023-03-06,22419.3,22594.5,22240.1,22397.1,298976.397,,0,1
444,2023-03-07,22397.1,22550.0,21908.0,22187.1,548494.099,down_bar,0,-1
445,2023-03-08,22187.1,22276.4,21540.5,21695.4,547867.967,down_bar,0,-2
446,2023-03-09,21695.3,21823.0,20003.5,20348.3,951903.36,down_bar,0,-3
447,2023-03-10,20348.4,20351.8,19521.6,20140.3,1238135.265,down_bar,0,-3
448,2023-03-11,20140.3,20674.5,19752.5,20447.3,753479.558,up_bar,1,1
449,2023-03-12,20447.3,22184.0,20262.2,21986.2,881522.402,up_bar,1,2
450,2023-03-13,21986.2,24517.2,21804.0,24119.5,1534982.176,up_bar,1,3
451,2023-03-14,24119.5,26489.9,23951.0,24682.5,1572562.635,up_bar,1,3
452,2023-03-15,24682.5,25200.0,23888.0,24288.0,1102056.429,down_bar,0,-1
453,2023-03-16,24287.9,25167.9,24120.5,24990.4,735446.946,,0,-1
454,2023-03-17,24990.5,27763.4,24875.3,27384.0,1341159.064,up_bar,1,1
455,2023-03-18,27383.9,27726.4,26555.5,26907.0,740232.316,,0,1
456,2023-03-19,26907.0,28397.0,26815.9,27955.7,759367.078,up_bar,1,2
457,2023-03-20,27955.8,28483.2,27120.6,27704.1,937223.448,up_bar,1,3
458,2023-03-21,27704.1,28460.0,27288.0,28091.1,685487.714,,0,3
459,2023-03-22,28091.1,28881.0,26590.0,27233.8,1080393.27,outside_dn_up,0,3
460,2023-03-23,27233.8,28777.0,27101.0,28284.1,808174.047,,0,3
461,2023-03-24,28284.0,28369.1,26960.0,27438.9,696075.37,down_bar,0,-1
462,2023-03-25,27439.0,27788.0,27131.8,27447.3,335674.055,,0,-1
463,2023-03-26,27447.2,28186.9,27400.0,27954.3,399756.985,up_bar,1,1
464,2023-03-27,27954.3,28019.4,26480.0,27112.0,642434.822,down_bar,0,-1
465,2023-03-28,27112.0,27500.0,26610.0,27249.7,585080.772,,0,-1
466,2023-03-29,27249.7,28649.9,27223.6,28338.5,655852.971,up_bar,1,1
467,2023-03-30,28338.6,29184.8,27654.1,28015.0,770966.1,up_bar,1,2
468,2023-03-31,28015.0,28675.3,27500.0,28454.9,611557.29,down_bar,0,-1
469,2023-04-01,28454.8,28845.3,28180.0,28443.8,256487.222,up_bar,1,1
470,2023-04-02,28443.7,28516.5,27820.0,28161.2,316658.67,down_bar,0,-1
471,2023-04-03,28161.3,28540.0,27166.0,27786.1,741665.563,outside_dn_up,0,1
472,2023-04-04,27786.1,28450.0,27650.2,28155.2,432370.612,,0,1
473,2023-04-05,28155.1,28800.0,27775.0,28154.0,543712.838,up_bar,1,2
474,2023-04-06,28154.0,28175.0,27684.2,28022.8,355916.782,down_bar,0,-1
475,2023-04-07,28022.9,28096.0,27755.0,27890.7,219250.178,,0,-1
476,2023-04-08,27890.7,28153.6,27850.1,27924.9,159129.56,up_bar,1,1
477,2023-04-09,27924.9,28539.1,27762.8,28309.4,305861.88,outside_up_dn,0,-1
478,2023-04-10,28309.4,29840.0,28153.6,29623.1,580061.925,up_bar,1,1
479,2023-04-11,29623.1,30564.0,29573.9,30185.1,628978.491,up_bar,1,2
480,2023-04-12,30185.1,30480.0,29620.0,29875.0,563668.43,,0,2
481,2023-04-13,29874.9,30648.9,29836.7,30362.7,436182.494,up_bar,1,3
482,2023-04-14,30362.7,31059.0,29925.0,30453.1,615391.615,up_bar,1,3
483,2023-04-15,30453.0,30599.9,30186.0,30280.4,180234.082,,0,3
484,2023-04-16,30280.4,30560.0,30102.0,30286.6,210226.019,down_bar,0,-1
485,2023-04-17,30286.6,30307.4,29219.9,29420.0,455518.548,down_bar,0,-2
486,2023-04-18,29420.1,30480.0,29078.1,30365.8,533189.27,outside_up_dn,0,-3
487,2023-04-19,30365.8,30410.0,28557.3,28795.1,643866.11,down_bar,0,-3
488,2023-04-20,28795.0,29078.0,27983.0,28229.9,639179.286,down_bar,0,-3
489,2023-04-21,28229.9,28368.9,27100.0,27252.5,687832.833,down_bar,0,-3
490,2023-04-22,27252.6,27888.0,27126.0,27807.2,345549.021,,0,-3
491,2023-04-23,27807.2,27807.3,27279.7,27576.0,332082.355,,0,-3
492,2023-04-24,27575.9,28000.0,26919.3,27497.5,581268.268,outside_dn_up,0,1
493,2023-04-25,27497.4,28379.9,27176.6,28286.7,508254.515,up_bar,1,2
494,2023-04-26,28286.7,30048.2,27200.0,28395.9,1284924.668,up_bar,1,3
495,2023-04-27,28396.0,29898.0,28365.3,29459.0,952584.739,,0,3
496,2023-04-28,29459.0,29591.1,28870.0,29300.0,508350.155,,0,3
497,2023-04-29,29300.0,29443.9,29000.4,29212.7,218013.244,,0,3
498,2023-04-30,29212.7,29950.0,29067.4,29223.0,417798.846,up_bar,1,3
499,2023-05-01,29223.0,29325.5,27650.0,28054.4,624974.488,down_bar,0,-1
500,2023-05-02,28054.5,28888.0,27854.0,28656.5,513546.269,,0,-1
501,2023-05-03,28656.4,29258.4,28080.0,29018.4,676466.23,up_bar,1,1
502,2023-05-04,29018.4,29380.0,28660.0,28826.0,426425.584,up_bar,1,2
503,2023-05-05,28826.0,29693.0,28618.3,29491.5,578485.177,outside_up_dn,0,-1
504,2023-05-06,29491.5,29840.0,28333.0,28837.8,475628.901,outside_dn_up,0,1
505,2023-05-07,28837.9,29137.0,28370.0,28419.4,308410.643,,0,1
506,2023-05-08,28419.5,28624.6,27250.0,27659.8,658188.777,down_bar,0,-1
507,2023-05-09,27659.8,27815.6,27316.8,27610.2,367664.686,,0,-1
508,2023-05-10,27610.2,28297.0,26666.6,27582.9,722502.676,outside_dn_up,0,1
509,2023-05-11,27583.0,27630.0,26688.8,26956.4,538822.363,,0,1
510,2023-05-12,26956.4,27090.0,25751.0,26785.1,615645.508,down_bar,0,-1
511,2023-05-13,26785.2,27051.5,26674.9,26762.7,242694.929,,0,-1
512,2023-05-14,26762.8,27200.0,26557.0,26901.9,247579.427,outside_up_dn,0,-2
513,2023-05-15,26901.9,27650.0,26694.4,27152.5,450263.076,up_bar,1,1
514,2023-05-16,27152.5,27284.7,26832.0,27024.8,373172.951,,0,1
515,2023-05-17,27024.7,27500.0,26527.5,27395.8,490065.218,outside_up_dn,0,-1
516,2023-05-18,27395.7,27482.7,26335.3,26809.3,544971.979,down_bar,0,-2
517,2023-05-19,26809.4,27180.0,26611.2,26870.1,324097.956,,0,-2
518,2023-05-20,26870.1,27144.4,26813.5,27089.5,137515.354,,0,-2
519,2023-05-21,27089.6,27288.0,26642.0,26732.8,238776.425,outside_dn_up,0,1
520,2023-05-22,26732.8,27097.8,26500.0,26840.2,328030.52,down_bar,0,-1
521,2023-05-23,26840.2,27527.5,26782.6,27209.9,369176.618,up_bar,1,1
522,2023-05-24,27209.9,27212.9,26060.0,26313.8,535191.677,down_bar,0,-1
523,2023-05-25,26313.9,26644.0,25850.0,26461.8,394535.225,down_bar,0,-2
524,2023-05-26,26461.7,26925.0,26313.9,26689.9,324475.546,up_bar,1,1
525,2023-05-27,26689.8,26890.0,26528.6,26841.6,163681.935,,0,1
526,2023-05-28,26841.6,28252.8,26746.0,28055.7,440115.394,up_bar,1,2
527,2023-05-29,28055.8,28442.0,27513.5,27722.0,411290.549,up_bar,1,3
528,2023-05-30,27722.1,28038.6,27530.0,27680.1,334379.313,,0,3
529,2023-05-31,27680.0,27825.0,26826.0,27201.1,471381.89,down_bar,0,-1
530,2023-06-01,27201.1,27347.9,26600.0,26805.3,404787.572,down_bar,0,-2
531,2023-06-02,26805.3,27290.0,26477.6,27227.8,391110.093,down_bar,0,-3
532,2023-06-03,27227.8,27340.2,26900.0,27054.9,182464.1,up_bar,1,1
533,2023-06-04,27054.9,27460.0,26935.3,27102.4,218271.544,up_bar,1,2
534,2023-06-05,27102.4,27125.0,25360.1,25714.7,700502.548,down_bar,0,-1
535,2023-06-06,25714.6,27358.1,25321.6,27221.5,731445.649,outside_up_dn,0,-2
536,2023-06-07,27221.5,27394.4,26111.0,26325.9,660044.537,up_bar,1,1
537,2023-06-08,26325.9,26800.0,26195.4,26485.9,333104.839,,0,1
538,2023-06-09,26486.0,26775.0,26236.0,26468.1,283719.198,,0,1
539,2023-06-10,26468.2,26525.0,25300.0,25826.6,608917.569,down_bar,0,-1
540,2023-06-11,25826.6,26199.0,25621.3,25909.9,279365.563,,0,-1
541,2023-06-12,25910.0,26097.7,25600.0,25894.8,298900.468,down_bar,0,-2
542,2023-06-13,25894.8,26430.5,25708.0,25918.0,434536.754,up_bar,1,1
543,2023-06-14,25918.0,26099.3,24796.8,25115.9,464681.602,down_bar,0,-1
544,2023-06-15,25115.9,25750.0,24777.0,25586.1,473971.375,down_bar,0,-2
545,2023-06-16,25586.0,26526.9,25142.1,26336.0,533144.956,up_bar,1,1
546,2023-06-17,26335.9,26900.0,26170.8,26508.9,305738.396,up_bar,1,2
547,2023-06-18,26508.8,26709.4,26230.9,26329.7,241977.484,,0,2
548,2023-06-19,26329.6,27077.0,26241.2,26828.5,400533.758,up_bar,1,3
549,2023-06-20,26828.6,28397.8,26633.9,28290.6,758176.297,up_bar,1,3
550,2023-06-21,28290.7,30822.0,28236.4,29988.5,1123474.427,up_bar,1,3
551,2023-06-22,29988.5,30488.0,29500.1,29875.0,561051.742,,0,3
552,2023-06-23,29875.0,31500.0,29792.0,30673.4,699073.071,up_bar,1,3
553,2023-06-24,30673.5,30796.5,30222.0,30524.2,279539.288,,0,3
554,2023-06-25,30524.2,31053.2,30252.6,30458.0,301533.154,up_bar,1,3
555,2023-06-26,30458.0,30667.3,29890.1,30260.1,415099.356,down_bar,0,-1
556,2023-06-27,30260.1,30998.5,30213.0,30683.2,406073.348,up_bar,1,1
557,2023-06-28,30683.2,30701.8,29804.6,30066.3,416656.434,down_bar,0,-1
558,2023-06-29,30066.3,30837.0,30036.1,30439.9,382072.846,up_bar,1,1
559,2023-06-30,30439.9,31300.0,29500.0,30460.2,809331.305,outside_up_dn,0,-1
560,2023-07-01,30460.2,30668.2,30311.3,30573.6,135520.246,,0,-1
561,2023-07-02,30573.6,30800.0,30149.9,30612.7,231866.188,outside_up_dn,0,-2
562,2023-07-03,30612.7,31395.2,30559.4,31149.0,370293.236,up_bar,1,1
563,2023-07-04,31149.0,31319.4,30600.0,30756.1,300832.26,,0,1
564,2023-07-05,30756.1,30875.2,30175.8,30488.4,294896.578,down_bar,0,-1
565,2023-07-06,30488.4,31568.0,29818.0,29874.4,721267.219,outside_dn_up,0,1
566,2023-07-07,29874.3,30443.6,29680.0,30327.9,337801.654,down_bar,0,-1
567,2023-07-08,30328.0,30380.0,30026.8,30269.3,138734.493,,0,-1
568,2023-07-09,30269.2,30443.4,30042.0,30147.8,162296.263,up_bar,1,1
569,2023-07-10,30147.8,31040.0,29928.8,30396.9,429115.537,outside_up_dn,0,-1
570,2023-07-11,30396.9,30804.9,30261.4,30608.4,298904.747,,0,-1
571,2023-07-12,30608.3,30980.5,30186.0,30368.9,425058.257,outside_dn_up,0,1
572,2023-07-13,30368.9,31850.0,30233.0,31441.7,696023.51,up_bar,1,2
573,2023-07-14,31441.6,31640.0,29876.6,30293.3,538692.246,down_bar,0,-1
574,2023-07-15,30293.3,30380.0,30220.2,30276.4,111622.474,,0,-1
575,2023-07-16,30276.5,30441.6,30050.0,30216.8,173805.94,outside_dn_up,0,1
576,2023-07-17,30216.9,30329.7,29630.0,30126.1,344113.427,down_bar,0,-1
577,2023-07-18,30126.0,30227.5,29400.0,29845.6,337396.417,down_bar,0,-2
578,2023-07-19,29845.7,30178.5,29745.0,29895.5,298418.854,,0,-2
579,2023-07-20,29895.5,30420.0,29468.8,29791.0,410263.764,outside_dn_up,0,1
580,2023-07-21,29791.0,30056.2,29705.9,29891.4,221145.074,,0,1
581,2023-07-22,29891.5,29986.0,29602.2,29783.5,143375.956,down_bar,0,-1
582,2023-07-23,29783.5,30368.2,29718.9,30070.8,224713.846,up_bar,1,1
583,2023-07-24,30070.9,30091.7,28830.0,29163.8,434182.417,down_bar,0,-1
584,2023-07-25,29163.8,29379.5,29033.0,29216.3,196438.618,,0,-1
585,2023-07-26,29216.2,29670.5,29083.0,29336.0,318527.582,up_bar,1,1
586,2023-07-27,29336.0,29558.4,29065.5,29209.7,223376.534,down_bar,0,-1
587,2023-07-28,29209.8,29535.7,29112.8,29299.9,221299.867,,0,-1
588,2023-07-29,29300.0,29397.9,29237.5,29339.1,87100.719,,0,-1
589,2023-07-30,29339.1,29442.5,29006.0,29271.1,169901.253,outside_dn_up,0,1
590,2023-07-31,29271.2,29525.8,29100.0,29220.8,230381.722,up_bar,1,2
591,2023-08-01,29220.8,29735.0,28550.0,29701.2,442328.643,outside_up_dn,0,-1
592,2023-08-02,29701.2,30059.9,28906.3,29170.1,491725.492,up_bar,1,1
593,2023-08-03,29170.2,29440.0,28955.4,29180.2,251967.942,,0,1
594,2023-08-04,29180.1,29323.8,28780.0,29101.1,229395.673,down_bar,0,-1
595,2023-08-05,29101.1,29145.0,28960.0,29057.7,82508.624,,0,-1
596,2023-08-06,29057.7,29199.0,28978.5,29075.9,103094.44,up_bar,1,1
597,2023-08-07,29075.9,29274.5,28682.3,29202.7,297752.439,outside_up_dn,0,-1
598,2023-08-08,29202.7,30250.0,29132.4,29759.0,459269.801,up_bar,1,1
599,2023-08-09,29758.9,30149.7,29362.0,29572.8,362009.701,,0,1
600,2023-08-10,29572.9,29729.8,29303.7,29443.7,234546.038,down_bar,0,-1
601,2023-08-11,29443.7,29565.1,29220.0,29415.5,179044.008,down_bar,0,-2
602,2023-08-12,29415.5,29470.0,29360.0,29420.7,56238.035,,0,-2
603,2023-08-13,29420.8,29463.0,29256.6,29293.3,84190.505,down_bar,0,-3
604,2023-08-14,29293.3,29686.7,29070.0,29419.5,295035.383,outside_up_dn,0,-3
605,2023-08-15,29419.5,29492.1,29050.0,29188.8,191289.959,down_bar,0,-3
606,2023-08-16,29188.9,29257.4,28705.1,28714.4,272023.138,down_bar,0,-3
607,2023-08-17,28714.4,28775.9,24581.0,26609.7,868508.22,down_bar,0,-3
608,2023-08-18,26609.7,26818.0,25600.0,26042.1,522375.316,,0,-3
609,2023-08-19,26042.0,26269.4,25783.4,26088.3,202219.153,,0,-3
610,2023-08-20,26088.4,26285.0,25948.5,26175.9,141089.85,up_bar,1,1
611,2023-08-21,26175.9,26280.0,25800.0,26115.4,232505.265,down_bar,0,-1
612,2023-08-22,26115.4,26128.2,25280.0,26044.4,313113.576,down_bar,0,-2
613,2023-08-23,26044.5,26806.0,25800.0,26419.2,412969.028,up_bar,1,1
614,2023-08-24,26419.2,26568.3,25835.0,26164.6,286753.337,,0,1
615,2023-08-25,26164.6,26300.0,25754.4,26051.7,274830.494,down_bar,0,-1
616,2023-08-26,26051.7,26129.4,25969.0,26004.3,63925.862,,0,-1
617,2023-08-27,26004.3,26173.6,25955.6,26087.7,86505.398,outside_up_dn,0,-2
618,2023-08-28,26087.6,26244.6,25850.4,26106.5,219992.051,outside_up_dn,0,-3
619,2023-08-29,26106.5,28168.0,25905.2,27700.1,700233.946,up_bar,1,1
620,2023-08-30,27700.1,27758.2,26950.0,27290.4,315313.916,,0,1
621,2023-08-31,27290.4,27674.3,25617.8,25928.0,502906.277,down_bar,0,-1
622,2023-09-01,25928.0,26151.6,25312.0,25795.6,361184.924,down_bar,0,-2
623,2023-09-02,25795.6,25975.0,25740.6,25855.8,107642.864,,0,-2
624,2023-09-03,25855.8,26135.2,25777.0,25962.1,133016.832,up_bar,1,1
625,2023-09-04,25962.1,26099.3,25610.0,25814.0,173147.873,down_bar,0,-1
626,2023-09-05,25814.0,25900.0,25531.2,25779.7,186639.945,down_bar,0,-2
627,2023-09-06,25779.7,26052.0,25326.0,25747.4,251122.66,outside_dn_up,0,1
628,2023-09-07,25747.4,26451.0,25602.3,26240.7,257349.902,up_bar,1,2
629,2023-09-08,26240.7,26437.5,25630.0,25899.8,249269.761,,0,2
630,2023-09-09,25899.9,25940.6,25781.5,25892.6,67909.81,,0,2
631,2023-09-10,25892.6,26037.3,25508.7,25858.8,157095.907,outside_dn_up,0,3
