Open,High,Low,Close,Volume,candle_type,sw_cnt,sw_trend,trend_cnt,sw_top,sw_bottom,sw_high_price,sw_low_price,sw_highs,sw_lows,trend,tsl_long,tsl_short,LONG_Signal,SHORT_Signal,Long_Exit,Short_Exit
2023-10-02 00:00:00,27981.1,28572.5,27298.0,27453.0,4891.08883437,up_bar,3,1.0,17,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-02 00:00:00,27981.1,28572.5,27298.0,27458.9,4895.62223678,up_bar,3,1.0,17,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-02 00:00:00,27981.1,28572.5,27298.0,27390.3,4917.76022672,up_bar,3,1.0,17,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-02 00:00:00,27981.1,28572.5,27298.0,27422.6,4926.6482954,up_bar,3,1.0,17,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-02 00:00:00,27981.1,28572.5,27298.0,27462.0,4930.79563541,up_bar,3,1.0,17,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-02 00:00:00,27981.1,28572.5,27298.0,27498.6,4972.34939536,up_bar,3,1.0,17,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-02 00:00:00,27981.1,28572.5,27298.0,27527.0,4976.37326558,up_bar,3,1.0,17,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-02 00:00:00,27981.1,28572.5,27298.0,27533.6,4989.81793586,up_bar,3,1.0,17,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-02 00:00:00,27981.1,28572.5,27298.0,27537.0,4996.70006903,up_bar,3,1.0,17,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-02 00:00:00,27981.1,28572.5,27298.0,27533.4,4998.74675908,up_bar,3,1.0,17,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-02 00:00:00,27981.1,28572.5,27298.0,27523.0,4999.34018599,up_bar,3,1.0,17,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-02 00:00:00,27981.1,28572.5,27298.0,27570.1,5166.94055072,up_bar,3,1.0,17,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-02 00:00:00,27981.1,28572.5,27298.0,27557.9,5193.80397654,up_bar,3,1.0,17,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-02 00:00:00,27981.1,28572.5,27298.0,27571.3,5195.40220524,up_bar,3,1.0,17,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-02 00:00:00,27981.1,28572.5,27298.0,27531.9,5199.96319696,up_bar,3,1.0,17,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-02 00:00:00,27981.1,28572.5,27298.0,27482.1,5360.30893768,up_bar,3,1.0,17,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-02 00:00:00,27981.1,28572.5,27298.0,27515.1,5392.50959609,up_bar,3,1.0,17,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-02 00:00:00,27981.1,28572.5,27298.0,27515.7,5394.60551773,up_bar,3,1.0,17,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-02 00:00:00,27981.1,28572.5,27298.0,27536.2,5398.9646405,up_bar,3,1.0,17,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-02 00:00:00,27981.1,28572.5,27298.0,27568.1,5407.51418227,up_bar,3,1.0,17,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-02 00:00:00,27981.1,28572.5,27298.0,27585.4,5409.51252973,up_bar,3,1.0,17,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-02 00:00:00,27981.1,28572.5,27298.0,27604.5,5413.12385345,up_bar,3,1.0,17,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-02 00:00:00,27981.1,28572.5,27298.0,27613.5,5414.34443409,up_bar,3,1.0,17,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-02 00:00:00,27981.1,28572.5,27298.0,27609.1,5445.25609047,up_bar,3,1.0,17,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27500.9,27500.8,27500.8,0.20671799,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27543.3,27500.8,27532.3,18.4999889,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27543.3,27500.8,27527.1,19.57358825,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27543.3,27500.8,27504.7,21.49336328,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27543.3,27488.3,27521.3,24.51399998,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27543.3,27488.3,27527.7,25.46900033,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27555.2,27488.3,27554.9,26.42442284,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27566.4,27488.3,27561.4,30.51102858,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27566.4,27464.6,27500.0,37.8272949,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27566.4,27464.6,27476.2,39.68831143,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27566.4,27443.0,27450.4,45.73819172,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27566.4,27433.0,27446.7,46.67657092,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27566.4,27424.8,27424.8,50.12563878,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27566.4,27416.6,27416.6,50.91462822,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27566.4,27406.1,27406.1,52.37022949,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27566.4,27385.4,27454.8,64.77758569,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27566.4,27385.4,27460.1,66.02096495,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27566.4,27385.4,27460.1,70.07950314,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27566.4,27385.4,27464.9,73.45771571,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27566.4,27385.4,27500.0,76.27981474,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27566.4,27385.4,27538.9,77.85504988,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27566.4,27385.4,27548.4,78.07850823,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27566.4,27385.4,27548.5,78.64412794,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27566.4,27385.4,27542.6,82.97092418,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27566.4,27385.4,27552.1,83.57288679,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27566.4,27385.4,27542.7,85.56925305,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27566.4,27385.4,27542.7,86.68812084,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27566.4,27385.4,27553.8,101.74979446,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27566.4,27385.4,27559.3,102.10336788,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27566.4,27385.4,27501.9,203.02561065,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27566.4,27385.4,27551.0,220.25547487,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27566.4,27385.4,27551.1,220.88347561,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27569.1,27385.4,27569.1,228.10993962,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27582.5,27385.4,27582.3,230.46787305,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27594.3,27385.4,27594.3,230.90192113,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27601.3,27385.4,27595.0,247.89407249,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27601.3,27385.4,27595.1,248.79813918,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27601.3,27385.4,27551.1,255.9517772,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27601.3,27385.4,27569.8,256.45292342,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27601.3,27385.4,27569.8,257.82932948,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27601.3,27385.4,27590.9,265.91476159,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27601.3,27385.4,27590.9,266.44385385,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27601.3,27385.4,27559.3,269.45721898,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27601.3,27385.4,27595.1,270.67758942,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27619.9,27385.4,27619.8,283.07282377,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27629.3,27385.4,27629.3,284.01781269,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27629.3,27385.4,27595.1,285.70484546,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27629.3,27385.4,27595.1,287.25829039,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27629.3,27385.4,27601.0,295.708165,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27629.3,27385.4,27595.1,298.25147798,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27629.3,27385.4,27595.1,298.62632907,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27629.3,27385.4,27595.2,298.87298498,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27629.3,27385.4,27595.1,300.56250724,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27629.3,27385.4,27590.8,315.68824351,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27629.3,27385.4,27564.9,328.16546354,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27629.3,27385.4,27554.4,328.52619919,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27629.3,27385.4,27574.9,335.71386623,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27629.3,27385.4,27574.3,337.30119241,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27629.3,27385.4,27574.3,337.64389399,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27629.3,27385.4,27591.1,350.21885105,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27629.7,27385.4,27628.9,351.38545099,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27633.8,27385.4,27610.3,351.87931548,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27633.8,27385.4,27597.5,352.80853377,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27633.8,27385.4,27591.1,353.59963848,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27633.8,27385.4,27598.1,353.75034329,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27633.8,27385.4,27605.4,354.52675327,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27633.8,27385.4,27605.3,357.42756271,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27633.8,27385.4,27605.4,359.53474588,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27633.8,27385.4,27605.3,359.98060679,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27633.8,27385.4,27610.3,360.79123114,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27633.8,27385.4,27610.0,363.27823455,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27633.8,27385.4,27600.0,382.09493359,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27633.8,27385.4,27591.3,384.42740322,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27633.8,27385.4,27590.0,387.05785114,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27633.8,27385.4,27590.0,388.26344206,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27633.8,27385.4,27591.3,389.56879652,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27633.8,27385.4,27591.2,389.77187604,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27633.8,27385.4,27591.3,390.51323368,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27633.8,27385.4,27605.8,393.66409038,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27633.8,27385.4,27605.8,394.4423431,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27633.8,27385.4,27614.7,396.29051721,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27635.0,27385.4,27635.0,399.51920966,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27654.0,27385.4,27647.8,472.03612475,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27658.2,472.55108745,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27642.3,485.71687055,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27642.3,487.55052419,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27635.0,489.28991272,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27625.5,491.11196181,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27600.0,497.65129176,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27580.7,499.19594466,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27581.6,502.47779536,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27556.1,515.90665003,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27559.7,517.44364905,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27565.4,520.11352957,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27565.4,533.8809075,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27550.4,547.29752993,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27524.9,617.52564569,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27557.0,619.03680344,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27570.6,621.57253505,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27574.2,622.09034617,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27597.2,624.20488074,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27610.7,625.99550414,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27617.8,631.1299242,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27624.3,631.6338619,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27615.1,634.62661789,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27615.1,635.43251591,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27619.2,640.82438013,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27619.1,641.46620449,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27610.1,651.63935129,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27610.1,652.31659963,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27610.1,652.8932231,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27601.4,673.23775302,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27609.4,675.53010513,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27600.1,679.07562485,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27560.5,691.26966096,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27560.5,691.71426528,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27571.5,697.0160331,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27566.6,697.45248037,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27566.6,698.28025408,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27566.5,698.6837674,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27566.5,698.85005604,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27578.1,700.66252659,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27595.5,701.19035857,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27572.6,704.9147858,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27572.6,705.24879071,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27572.6,705.92623511,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
2023-10-03 00:00:00,27500.9,27658.2,27385.4,27582.0,705.97716715,,3,1.0,18,False,False,31790.8,24800.0,HH,HL,UP,24800.0,31790.8,False,False,nan,nan
